.pkg: _optional_hooks> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: get_requires_for_build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
cover: install_package> python -m pip install -chttps://releases.openstack.org/constraints/upper/master --force-reinstall --no-deps /opt/stack/cinder/.tox/.tmp/package/7/cinder-22.1.0.dev478-0.editable-py3-none-any.whl
cover: commands[0]> stestr run
{15} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_bad_update_key_and_correct_udpate_key [0.038094s] ... ok
{2} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_no_host [1.063107s] ... ok
{15} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create [0.059908s] ... ok
{4} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_list_backups_with_marker [0.785238s] ... ok
{5} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_limit_2_True [1.089546s] ... ok
{15} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_disassociate_failed [0.052190s] ... ok
{13} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_from_src_both_snap_cg [0.827381s] ... ok
{3} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_from_src_cgsnapshot_notfound [0.767898s] ... ok
{15} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_with_filter [0.059395s] ... ok
{6} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_export_record_with_unavailable_service [0.780677s] ... ok
{15} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_with_marker [0.061369s] ... ok
{15} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_qos_specs_delete_inuse [0.051863s] ... ok
{15} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_update_non_string_key_or_value_1 [0.052049s] ... ok
{15} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_update_no_admin [0.063707s] ... ok
{8} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_with_no_body [0.739099s] ... ok
{11} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_create_backup_delta_2_True [0.881754s] ... ok
{12} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_list_cgsnapshots_json [0.825128s] ... ok
{10} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_delete_cgsnapshot_delete_policy_not_auth [1.092631s] ... ok
{0} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_offset_1_False [0.768112s] ... ok
{2} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_limit_and_offset_2_True [0.770507s] ... ok
{15} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_create_server_bad_hints [0.412706s] ... ok
{5} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_add_volume_already_in_cg [0.771781s] ... ok
{15} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__set_log [0.052693s] ... ok
{1} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_from_src_cg [1.167176s] ... ok
{5} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_bad_update_key [0.039295s] ... ok
{15} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_failover_2 [0.044604s] ... ok
{15} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_enable_with_service_key [0.042198s] ... ok
{6} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_import_record_with_no_backup_services [0.766082s] ... ok
{5} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_qos_with_invalid_specs_1 [0.057315s] ... ok
{15} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_check_cacheable [0.031950s] ... ok
{5} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_disassociate_all [0.054898s] ... ok
{15} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_show_2 [0.034243s] ... ok
{14} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_create_cgsnapshot_when_volume_in_error_status [1.222161s] ... ok
{5} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_qos_specs_delete_with_invalid_force [0.050987s] ... ok
{7} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_show_incremental_backup_2_True [2.536950s] ... ok
{15} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_update_invalid_image_store [0.062030s] ... ok
{5} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_show [0.052723s] ... ok
{15} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_create_type_with_valid_is_public_in_string_06_no [0.038270s] ... ok
{4} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_restore_backup_with_no_body [1.077609s] ... ok
{5} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_empty_body [0.036897s] ... ok
{9} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_delete_cgsnapshot_with_invalid_cgsnapshot [1.169350s] ... ok
{3} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_empty_force_value_in_body [1.062469s] ... ok
{5} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_lower_than_existing_resources [0.079145s] ... ok
{10} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_cg_force_with_volumes_with_deleted_snapshots [0.817033s] ... ok
{13} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_cgsnapshot_force [1.159380s] ... ok
{5} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_update [0.102248s] ... ok
{5} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_update_with_more_volume_types [0.064573s] ... ok
{11} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_create_backup_with_availability_zone [1.080506s] ... ok
{8} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_detail_json [1.122189s] ... ok
{12} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_from_src_source_cg_empty [1.157759s] ... ok
{1} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_volumes [0.782309s] ... ok
{14} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_filter_1_False [0.767109s] ... ok
{7} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_show_cgsnapshot_with_cgsnapshot_NotFound [0.747284s] ... ok
{0} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_add_volume_not_found [1.133126s] ... ok
{2} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_project_id_1_False [1.063405s] ... ok
{0} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_good_udpate_keys [0.038474s] ... ok
{0} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_invalid_body_bad_request_1 [0.056626s] ... ok
{5} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_scheduler_hints_with_valid_body_8 [0.534526s] ... ok
{0} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_invalid_body_bad_request_2 [0.052516s] ... ok
{4} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_json [0.825861s] ... ok
{3} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_invalid_consistencygroup [0.759316s] ... ok
{5} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__set_log_invalid_level_1 [0.043587s] ... ok
{9} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_from_src_no_host [0.844136s] ... ok
{3} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_bad_host [0.037196s] ... ok
{5} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_invalid_reason_field_1___________ [0.045938s] ... ok
{0} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_invalid_body_bad_request_3 [0.054436s] ... ok
{3} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_list_hosts_with_zone [0.031799s] ... ok
{3} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_wrong_key [0.036318s] ... ok
{13} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_invalid_body [0.783452s] ... ok
{0} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_invalid_input [0.053059s] ... ok
{3} cinder.tests.unit.api.contrib.test_scheduler_stats.SchedulerStatsAPITest.test_get_pools_detail_invalid_bool [0.033851s] ... ok
{0} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_qos_with_invalid_spec_name_4 [0.050901s] ... ok
{3} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__log_params_binaries_service_one_1_cinder_api [0.040266s] ... ok
{0} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_with_limit [0.059670s] ... ok
{3} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_failover_invalid_input_2 [0.044674s] ... ok
{11} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_export_record_as_non_admin [0.741112s] ... ok
{0} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_invalid_type_key_value [0.036613s] ... ok
{3} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_disable_log_reason [0.045355s] ... ok
{8} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_offset_out_of_range_1_False [0.739857s] ... ok
{0} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_show [0.045982s] ... ok
{3} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_disable_log_reason_unicode [0.047110s] ... ok
{15} cinder.tests.unit.api.contrib.test_volume_actions.VolumeActionsTest.test_attach_to_instance [1.200894s] ... ok
{3} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_replication_calls_no_host_2_thaw [0.060168s] ... ok
{12} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_sourcing_cg [0.782904s] ... ok
{3} cinder.tests.unit.api.contrib.test_snapshot_actions.SnapshotActionsTest.test_update_snapshot_invalid_progress_4 [0.066660s] ... ok
{12} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_qos_with_invalid_specs_2 [0.060139s] ... ok
{10} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_creating_cgsnapshot [1.169236s] ... ok
{12} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_qos_with_invalid_specs_3 [0.051265s] ... ok
{10} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_show_forbidden [0.036998s] ... ok
{10} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_bad_quota_limit [0.040249s] ... ok
{12} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index [0.052873s] ... ok
{3} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_update_valid_image_store [0.126504s] ... ok
{10} cinder.tests.unit.api.contrib.test_scheduler_stats.SchedulerStatsAPITest.test_get_pools_summary [0.036674s] ... ok
{3} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_update_no_name_no_description [0.034236s] ... ok
{12} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_no_admin_user [0.048192s] ... ok
{2} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_show_consistencygroup_with_null_volume_type [0.755250s] ... ok
{3} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_update_type_with_description_too_long [0.031925s] ... ok
{10} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__log_params_binaries_service_all_3__ [0.042269s] ... ok
{12} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_with_offset [0.058579s] ... ok
{3} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_update_with_valid_is_public_in_string_05_n [0.037961s] ... ok
{10} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__log_params_binaries_service_one_3_cinder_scheduler [0.045768s] ... ok
{0} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_create_server_without_hints [0.410655s] ... ok
{3} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_update_with_valid_is_public_in_string_07_1 [0.036707s] ... ok
{12} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_with_offset_out_of_range [0.049456s] ... ok
{10} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_action_cluster_not_found_3 [0.046219s] ... ok
{1} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_offset_2_True [1.074266s] ... ok
{12} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_qos_specs_delete [0.052207s] ... ok
{10} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_action_host_not_found_1 [0.045904s] ... ok
{10} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_action_host_not_found_3 [0.047301s] ... ok
{12} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_update [0.056194s] ... ok
{0} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_scheduler_hints_with_invalid_body_9 [0.123719s] ... ok
{12} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_delete_no_admin [0.035344s] ... ok
{0} cinder.tests.unit.api.contrib.test_scheduler_stats.SchedulerStatsAPITest.test_get_pools_summary_filter_capabilities [0.038325s] ... ok
{10} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_enable_with_binary_key [0.045256s] ... ok
{14} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_sort_2_True [1.067756s] ... ok
{12} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_update_invalid_key_value [0.037361s] ... ok
{0} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_detail_with_host [0.043139s] ... ok
{10} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_list [0.044318s] ... ok
{10} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_create_missing_volume [0.034534s] ... ok
{14} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_invalid_body_bad_request_4_None [0.060267s] ... ok
{0} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_list_with_host_binary [0.044725s] ... ok
{15} cinder.tests.unit.api.contrib.test_volume_actions.VolumeActionsTest.test_update_readonly_flag_2__False___HTTPStatus_ACCEPTED__202__ [0.634479s] ... ok
{7} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_force_with_volumes [1.131835s] ... ok
{14} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_disassociate_not_found [0.050743s] ... ok
{12} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_update_limit [0.104768s] ... ok
{5} cinder.tests.unit.api.contrib.test_snapshot_manage.SnapshotManageTest.test_manage_snapshot_missing_volume_id [0.971703s] ... ok
{10} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_update_item [0.061835s] ... ok
{15} cinder.tests.unit.api.contrib.test_volume_actions.VolumeImageActionsTest.test_volume_reimage_invaild_params [0.045864s] ... ok
{8} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_add_volume_invalid_state [0.777727s] ... ok
{5} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_index_no_data [0.036534s] ... ok
{12} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__log_params_binaries_service_all_1_None [0.043809s] ... ok
{10} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_create_type_with_valid_is_public_in_string_12_yes [0.038909s] ... ok
{14} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_update_non_string_key_or_value_2 [0.053393s] ... ok
{4} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_consistencygroup_NotFound [1.069796s] ... ok
{5} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_show_3 [0.032139s] ... ok
{12} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__set_log_invalid_level_2 [0.044736s] ... ok
{14} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_show [0.042788s] ... ok
{8} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_associate [0.060123s] ... ok
{5} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_show_4 [0.032976s] ... ok
{12} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_action_cluster_not_found_2 [0.044606s] ... ok
{5} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_create_type_with_valid_is_public_in_string_10_on [0.038094s] ... ok
{14} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_multi_value_with_bad_data [0.056328s] ... ok
