.pkg: _optional_hooks> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: get_requires_for_build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
cover: install_package> python -m pip install -chttps://releases.openstack.org/constraints/upper/master --force-reinstall --no-deps /opt/stack/cinder/.tox/.tmp/package/8/cinder-22.1.0.dev478-0.editable-py3-none-any.whl
cover: commands[0]> stestr run
{6} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_qos_specs_delete_with_invalid_force [0.048093s] ... ok
{9} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__log_params_binaries_service_one_2_cinder_volume [0.041221s] ... ok
{15} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_is_backup_service_enabled [0.053288s] ... ok
{6} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_show [0.048834s] ... ok
{9} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__set_log [0.046261s] ... ok
{0} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_available_no_force [0.839409s] ... ok
{9} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_get_log_wrong_binary [0.041197s] ... ok
{6} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_update_failed [0.060217s] ... ok
{11} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_delete_backup_error [0.769009s] ... ok
{9} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_create_key_allowed_chars [0.060887s] ... ok
{11} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_get_available_backup_service_with_same_host [0.046599s] ... ok
{9} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_update_invalid_image_store [0.035582s] ... ok
{9} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_update_read_only_image_store [0.036824s] ... ok
{13} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_from_src_no_source_id [0.746390s] ... ok
{6} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_lower_than_existing_resources [0.146585s] ... ok
{9} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_create_type_with_description_too_long [0.032159s] ... ok
{4} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_create_cgsnapshot_with_no_body [0.741093s] ... ok
{3} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_empty_parameters [0.748935s] ... ok
{9} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_create_type_with_valid_is_public_in_string_08_t [0.040656s] ... ok
{12} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_import_record_volume_id_exists_deleted [0.787419s] ... ok
{6} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_wrong_key [0.063960s] ... ok
{2} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_create_cgsnapshot_from_empty_consistencygroup [0.799079s] ... ok
{9} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_update [0.033733s] ... ok
{9} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_update_empty_name [0.041863s] ... ok
{9} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_update_with_valid_is_public_in_string_12_yes [0.040246s] ... ok
{7} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_no_host [0.766901s] ... ok
{1} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_show_backup_1_False [0.758339s] ... ok
{10} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_import_record_volume_id_specified_json [0.798542s] ... ok
{5} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_create_backup_with_metadata [1.519348s] ... ok
{14} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_available_used_as_source_success [0.788390s] ... ok
{15} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_list_backups_detail_json [0.769010s] ... ok
{8} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_restore_backup_with_VolumeSizeExceedsAvailableQuota [1.068783s] ... ok
{11} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_list_backups_with_marker [0.776431s] ... ok
{6} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_create_server_with_hints [0.765206s] ... ok
{2} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_list_cgsnapshots_json [0.851481s] ... ok
{0} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_invalid_force [1.187710s] ... ok
{0} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_qos_with_invalid_specs_3 [0.058709s] ... ok
{13} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_show_consistencygroup_with_null_volume_type [1.072876s] ... ok
{6} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_scheduler_hints_with_valid_body_1 [0.245696s] ... ok
{0} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_qos_specs_delete [0.052552s] ... ok
{0} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_delete_no_admin [0.033109s] ... ok
{4} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_list_cgsnapshots_detail_json [1.117538s] ... ok
{3} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_remove_volume_not_found [1.108357s] ... ok
{0} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_without_quota_set_field [0.033885s] ... ok
{3} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_disassociate_no_type [0.059084s] ... ok
{9} cinder.tests.unit.api.contrib.test_volume_actions.VolumeActionsTest.test_set_bootable_5___true____HTTPStatus_OK__200__ [1.059223s] ... ok
{3} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_with_no_body [0.033542s] ... ok
{3} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_update_invalid_key_value [0.036115s] ... ok
{7} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_cgsnapshot_force [1.123580s] ... ok
{6} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_scheduler_hints_with_valid_body_4 [0.226810s] ... ok
{15} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_restore_backup_to_undersized_volume [0.777145s] ... ok
{6} cinder.tests.unit.api.contrib.test_scheduler_stats.SchedulerStatsAPITest.test_get_pools_summary_filter_name [0.038244s] ... ok
{1} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_show_cgsnapshot [1.165727s] ... ok
{15} cinder.tests.unit.api.contrib.test_capabilities.CapabilitiesAPITest.test_get_capabilities_service_not_found [0.039290s] ... ok
{6} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_get_log_w_server_filter_different_host [0.044087s] ... ok
{5} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_export_record_with_bad_backup_id [1.086490s] ... ok
{10} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_list_backups_detail_with_limit_and_marker [1.123836s] ... ok
{6} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_action_cluster_not_found_2 [0.045270s] ... ok
{6} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_failover_host [0.047522s] ... ok
{6} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_freeze [0.045209s] ... ok
{14} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_invalid_body [1.044274s] ... ok
{0} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_create_server_without_hints [0.408596s] ... ok
{6} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_list_with_host [0.046115s] ... ok
{0} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__log_params_binaries_service_all_1_None [0.043451s] ... ok
{0} cinder.tests.unit.api.contrib.test_services.ServicesTest.test__set_log_invalid_level_2 [0.040828s] ... ok
{0} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_failover_old_version [0.040632s] ... ok
{0} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_disable_with_service_key [0.041818s] ... ok
{0} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_enable_with_service_key [0.041455s] ... ok
{11} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_restore_backup_with_InvalidBackup [1.099601s] ... ok
{3} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_scheduler_hints_with_valid_body_3 [0.542226s] ... ok
{13} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_add_volume_invalid_state [0.765928s] ... ok
{0} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_list [0.042727s] ... ok
{13} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_show_forbidden [0.036950s] ... ok
{3} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_detail [0.045502s] ... ok
{0} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_replication_calls_no_host_1_freeze [0.043578s] ... ok
{3} cinder.tests.unit.api.contrib.test_services.ServicesTest.test_services_replication_calls_no_host_3_failover_host [0.044400s] ... ok
{13} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_failed [0.060349s] ... ok
{4} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_force_with_volumes [0.793106s] ... ok
{9} cinder.tests.unit.api.contrib.test_volume_actions.VolumeActionsTest.test_set_bootable_7___tt____HTTPStatus_BAD_REQUEST__400__ [0.741214s] ... ok
{13} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_invalid_body_bad_request_4_None [0.052561s] ... ok
{9} cinder.tests.unit.api.contrib.test_volume_actions.VolumeImageActionsTest.test_check_image_metadata_copy_nonencrypted_volume_to_image [0.052610s] ... ok
{13} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_qos_with_invalid_spec_name_1 [0.052121s] ... ok
{7} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_empty_force_value_in_body [0.745210s] ... ok
{9} cinder.tests.unit.api.contrib.test_volume_actions.VolumeImageActionsTest.test_copy_volume_to_image_invalid_request_body_1 [0.039599s] ... ok
{2} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_from_src_cgsnapshot_notfound [1.141448s] ... ok
{7} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_bad_status_value [0.038491s] ... ok
{13} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_disassociate [0.053230s] ... ok
{7} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_create_qos_with_invalid_spec_name_4 [0.055560s] ... ok
{13} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_with_sort_keys [0.057261s] ... ok
{9} cinder.tests.unit.api.contrib.test_volume_actions.VolumeImageActionsTest.test_copy_volume_to_image_version_with_params [0.089614s] ... ok
{5} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_export_record_with_unavailable_service [0.767348s] ... ok
{7} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_qos_specs_delete_inuse_force [0.051110s] ... ok
{13} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_with_sort_keys_and_sort_dirs [0.059410s] ... ok
{9} cinder.tests.unit.api.contrib.test_volume_actions.VolumeImageActionsTest.test_volume_reimage_2_False [0.052542s] ... ok
{6} cinder.tests.unit.api.contrib.test_snapshot_manage.SnapshotManageTest.test_manage_snapshot_ok [0.636064s] ... ok
{10} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_restore_backup_name_volume_id_specified [0.822950s] ... ok
{7} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_update_non_string_key_or_value_1 [0.054312s] ... ok
{1} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_from_src_cgsnapshot_create_volume_failed [0.891086s] ... ok
{13} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_show [0.042295s] ... ok
{6} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_check_cacheable [0.036502s] ... ok
{6} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_index_1 [0.031417s] ... ok
{13} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_show_with_valid_usage_param [0.040446s] ... ok
{6} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_index_2 [0.031576s] ... ok
{13} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_invalid_value_key_value [0.036901s] ... ok
{14} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_volumes [0.772048s] ... ok
{6} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_show_1 [0.032268s] ... ok
{13} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_show [0.043258s] ... ok
{6} cinder.tests.unit.api.contrib.test_types_extra_specs.VolumeTypesExtraSpecsTest.test_update_item_too_many_keys [0.031622s] ... ok
{7} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_delete_with_allocated_quota_different_from_zero [0.155063s] ... ok
{6} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_create_type_with_invalid_extra_specs_4_foo [0.040067s] ... ok
{7} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_show_non_admin_user [0.043271s] ... ok
{6} cinder.tests.unit.api.contrib.test_types_manage.VolumeTypesManageApiTest.test_update_with_valid_is_public_in_string_11_y [0.038265s] ... ok
{7} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_no_admin [0.052642s] ... ok
{0} cinder.tests.unit.api.contrib.test_snapshot_actions.SnapshotActionsTest.test_update_snapshot_status_invalid_status [0.617738s] ... ok
{7} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_update_bad_quota_limit [0.034395s] ... ok
{11} cinder.tests.unit.api.contrib.test_cgsnapshots.CgsnapshotsAPITestCase.test_show_cgsnapshot_with_cgsnapshot_NotFound [0.745457s] ... ok
{12} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_import_record_with_missing_body_elements [2.502533s] ... ok
{15} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_create_consistencygroup_from_src_snap [1.261577s] ... ok
{13} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_create_server_bad_hints [0.410509s] ... ok
{2} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_filter_1_False [0.773557s] ... ok
{13} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_scheduler_hints_with_invalid_body_1 [0.125089s] ... ok
{7} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_scheduler_hints_with_invalid_body_8 [0.413629s] ... ok
{9} cinder.tests.unit.api.contrib.test_volume_actions.VolumeRetypeActionsTest.test_retype_type_no_exist [0.778346s] ... ok
{3} cinder.tests.unit.api.contrib.test_snapshot_manage.SnapshotManageTest.test_get_manageable_snapshots_non_admin [1.203264s] ... ok
{8} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_show_incremental_backup_2_True [2.508500s] ... ok
{4} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_success [1.236397s] ... ok
{4} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_qos_specs_delete_keys_qos_notfound [0.061566s] ... ok
{4} cinder.tests.unit.api.contrib.test_quotas.QuotaSetsControllerTest.test_update_empty_body [0.035535s] ... ok
{5} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_restore_backup_with_different_host [1.117459s] ... ok
{4} cinder.tests.unit.api.contrib.test_quotas_classes.QuotaClassSetsControllerTest.test_show_not_authorized [0.034198s] ... ok
{1} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_update_consistencygroup_sourcing_cg [1.113699s] ... ok
{12} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_list_backups_detail_with_marker [0.799795s] ... ok
{10} cinder.tests.unit.api.contrib.test_backups.BackupsAPITestCase.test_show_backup_2_True [1.131754s] ... ok
{1} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_good_udpate_keys [0.038607s] ... ok
{15} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_delete_consistencygroup_with_cgsnapshot [0.803807s] ... ok
{14} cinder.tests.unit.api.contrib.test_consistencygroups.ConsistencyGroupsAPITestCase.test_list_consistencygroups_with_limit_1_False [1.077630s] ... ok
{1} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_no_admin_user [0.057015s] ... ok
{14} cinder.tests.unit.api.contrib.test_hosts.HostTestCase.test_bad_update_key [0.037932s] ... ok
{6} cinder.tests.unit.api.contrib.test_volume_actions.VolumeActionsTest.test_extend_volume [1.019759s] ... ok
{0} cinder.tests.unit.api.contrib.test_snapshot_actions.SnapshotActionsTest.test_update_snapshot_valid_progress [0.997628s] ... ok
{13} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_scheduler_hints_with_valid_body_2 [0.594547s] ... ok
{1} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_index_with_limit_and_offset [0.059317s] ... ok
{14} cinder.tests.unit.api.contrib.test_qos_specs_manage.QoSSpecManageApiTest.test_disassociate_all_not_found [0.057025s] ... ok
{7} cinder.tests.unit.api.contrib.test_scheduler_hints.SchedulerHintsTestCase.test_scheduler_hints_with_valid_body_5 [0.615256s] ... ok
